Lemma,Case,Number,Gender,Degree,Upos,Forms
deutsch,Dat,Sing,Masc,Pos,ADJ,deutsch | deutschem | deutschen
deutsch,Dat,Sing,Masc,,PROPN,Deutsch | Deutschen
deutsch,Acc,Sing,Masc,Pos,ADJ,deutsch | deutschen
deutsch,Acc,Plur,Fem,Pos,ADJ,deutsche | deutschen
deutsch,Acc,Plur,Masc,Pos,ADJ,deutsch | deutsche | deutschen
deutsch,Acc,Sing,Neut,Pos,ADJ,deutsche | deutsches
deutsch,Dat,Sing,,Pos,ADJ,deutschem | deutschen
deutsch,Acc,Plur,,Pos,ADJ,deutsche | deutschen
deutschsprachig,Dat,Sing,Fem,Pos,ADJ,deutschsprachigen | deutschsprachiger
deutschsprachig,Acc,Plur,Fem,Pos,ADJ,deutschsprachige | deutschsprachigen
deutschsprachig,Acc,Sing,Neut,Pos,ADJ,deutschsprachige | deutschsprachiges
dick,Dat,Sing,Fem,Pos,ADJ,dicken | dicker
dick,Dat,Sing,Neut,Pos,ADJ,dickem | dicken
dieser,Dat,Sing,Fem,,DET,diese | dieser
dieser,Acc,Sing,Neut,,DET,dies | dieses
dieser,Dat,Sing,Masc,,DET,diesem | diesen | dieser | dieses
dieser,Dat,Sing,Neut,,DET,diesem | dieses
dieser,Dat,Plur,Masc,,DET,diese | diesen
dieser,Dat,Plur,,,DET,diese | diesen | dieser
dieser,Acc,Sing,,,DET,dies | diese
dieser,Dat,,,,DET,diesem | diesen | dieser
dieser,Acc,,,,DET,dies | diese | dieses
digital,Dat,Sing,Masc,Pos,ADJ,digitalem | digitalen
digital,Acc,Plur,Neut,Pos,ADJ,digitale | digitalen
digital,Dat,Sing,Neut,Pos,ADJ,digitalem | digitalen
digital,Dat,Sing,Fem,Pos,ADJ,digitalen | digitaler
digital,Acc,Sing,Neut,Pos,ADJ,digitale | digitales
digital,Acc,Plur,Fem,Pos,ADJ,digitale | digitalen
digital,Acc,Plur,Masc,Pos,ADJ,digitale | digitalen
digital,Dat,Sing,,Pos,ADJ,digitalem | digitalen
diplomatisch,Acc,Plur,Fem,Pos,ADJ,diplomatische | diplomatischen
diplomatisch,Dat,Sing,Masc,Pos,ADJ,diplomatischem | diplomatischen
direkt,Dat,Sing,Masc,Pos,ADJ,direktem | direkten
direkt,Dat,Sing,Fem,Pos,ADJ,direkten | direkter
direkt,Acc,Plur,Fem,Pos,ADJ,direkte | direkten
direkt,Dat,Sing,Neut,Pos,ADJ,direktem | direkten
direkt,Acc,Plur,Masc,Pos,ADJ,direkte | direkten
direkt,Acc,Sing,Neut,Pos,ADJ,direkte | direktes
diskriminieren,Dat,Plur,Fem,Pos,ADJ,diskriminierenden | nicht-diskriminierenden
divers,Acc,Plur,Fem,Pos,ADJ,diverse | diversen
divers,Dat,Plur,Masc,Pos,ADJ,diverse | diversen
divers,Acc,Plur,Neut,Pos,ADJ,diverse | diversen
divers,Acc,Plur,Masc,Pos,ADJ,diverse | diversen
divers,Acc,Plur,,Pos,ADJ,diverse | diversen
dominieren,Dat,Sing,Masc,Pos,ADJ,dominierenden | microsoft-dominierten
dominieren,Dat,Sing,Neut,Pos,ADJ,dominierenden | dominierten
dominieren,Dat,Sing,Fem,Pos,ADJ,dominierenden | dominierten
doppelt,Dat,Sing,Fem,Pos,ADJ,doppelten | doppelter
doppelt,Dat,Sing,Masc,Pos,ADJ,doppeltem | doppelten
dortig,Acc,Plur,Fem,Pos,ADJ,dortige | dortigen
drahtlos,Dat,Sing,Neut,Pos,ADJ,drahtlosem | drahtlosen
drahtlos,Acc,Sing,Neut,Pos,ADJ,drahtlose | drahtloses
drahtlos,Acc,Plur,Fem,Pos,ADJ,drahtlose | drahtlosen
drahtlos,Acc,Plur,Neut,Pos,ADJ,drahtlose | drahtlosen
drahtlos,Dat,Sing,Fem,Pos,ADJ,drahtlosen | drahtloser
drahtlos,Acc,Plur,Masc,Pos,ADJ,drahtlose | drahtlosen
dramatisch,Dat,Sing,Fem,Pos,ADJ,dramatischen | dramatischer
dramatisch,Acc,Plur,Fem,Pos,ADJ,dramatische | dramatischen
drastisch,Acc,Plur,Fem,Pos,ADJ,drastische | drastischen
drastisch,Acc,Plur,Masc,Pos,ADJ,drastische | drastischen
drastisch,Dat,Sing,Masc,Pos,ADJ,drastischem | drastischen
dreidimensional,Acc,Plur,Neut,Pos,ADJ,dreidimensionale | dreidimensionalen
dreidimensional,Acc,Sing,Neut,Pos,ADJ,dreidimensionale | dreidimensionales
dreidimensional,Dat,Sing,Fem,Pos,ADJ,dreidimensionalen | dreidimensionaler
dreidimensional,Acc,Plur,Fem,Pos,ADJ,dreidimensionale | dreidimensionalen
dreifach,Dat,Sing,Fem,Pos,ADJ,dreifachen | dreifacher
dreijährig,Dat,Sing,Fem,Pos,ADJ,dreijährigen | dreijähriger
dringen,Acc,Plur,Fem,Pos,ADJ,dringende | dringenden
dritt,Dat,Sing,Fem,Pos,ADJ,dritte | dritten | dritter
dritt,Dat,Sing,Neut,Pos,ADJ,dritte | dritten
dritte,Dat,Sing,Fem,Pos,ADJ,dritten | dritter
dritte,Acc,Sing,Neut,Pos,ADJ,dritte | drittes
drohen,Acc,Plur,Neut,Pos,ADJ,drohende | drohenden
drohen,Dat,Sing,Fem,Pos,ADJ,drohenden | drohender
drucken,Dat,Sing,Fem,Pos,ADJ,gedruckten | gedruckter
drucken,Acc,Sing,Neut,Pos,ADJ,gedruckte | gedrucktes
dunkel,Acc,Plur,Masc,Pos,ADJ,dunkle | dunklen
dunkel,Dat,Sing,Fem,Pos,ADJ,dunklen | dunkler
dunkel,Dat,Sing,Masc,Pos,ADJ,dunklem | dunklen
dunkel,Acc,Plur,Fem,Pos,ADJ,dunkle | dunklen
durchschnittlich,Acc,Sing,Neut,Pos,ADJ,durchschnittliche | durchschnittliches
durchschnittlich,Dat,Sing,Masc,Pos,ADJ,durchschnittlichem | durchschnittlichen
durchsichtig,Dat,Sing,Masc,Pos,ADJ,durchsichtigem | matt-durchsichtigen
dynamisch,Acc,Sing,Neut,Pos,ADJ,dynamische | dynamisches
dünn,Dat,Sing,Masc,Pos,ADJ,dünnem | dünnen
dünn,Dat,Sing,Neut,Pos,ADJ,dünnem | dünnen
e,Dat,Sing,Neut,,NOUN,E | e
echt,Dat,Sing,Neut,Pos,ADJ,echtem | echten
echt,Dat,Sing,Fem,Pos,ADJ,echten | echter
echt,Acc,Plur,Masc,Pos,ADJ,echte | echten
echt,Acc,Plur,Neut,Pos,ADJ,echte | echten
edel,Dat,Sing,Neut,Pos,ADJ,edlem | edlen
effizient,Dat,Sing,Fem,Pos,ADJ,effizienten | effizienter
effizient,Dat,Sing,Masc,Pos,ADJ,effizientem | effizienten
ehemalig,Dat,Plur,Masc,Pos,ADJ,ehemalige | ehemaligen
ehemalig,Acc,Plur,Fem,Pos,ADJ,ehemalige | ehemaligen
ehemalig,Dat,Sing,Masc,Pos,ADJ,ehemaligem | ehemaligen
ehemalig,Acc,Plur,Neut,Pos,ADJ,ehemalige | ehemaligen
ehemalig,Acc,Plur,,Pos,ADJ,ehemalige | ehemaligen
ehemalig,Acc,Plur,Masc,Pos,ADJ,ehemalige | ehemaligen
ehrgeizig,Acc,Sing,Neut,Pos,ADJ,ehrgeizige | ehrgeiziges
ehrgeizig,Dat,Sing,Masc,Pos,ADJ,ehrgeizigem | ehrgeizigen
ehrgeizig,Acc,Plur,Masc,Pos,ADJ,ehrgeizige | ehrgeizigen
eigen,Acc,Sing,Fem,Pos,ADJ,adone-eigene | amd-eigene | casio-eigene | eigene | epoc-eigene | ibm-eigene
eigen,Acc,Sing,Masc,Pos,ADJ,atobe-eigenen | eigenen | eu-eigenen | handspring-eigenen | sony-eigenen
eigen,Dat,Sing,Neut,Pos,ADJ,eigenem | eigenen | metacreations-eigenen | rambus-eigenen | usr-eigenen
eigen,Dat,Sing,Fem,Pos,ADJ,eigene | eigenen | eigener | sgi-eigener
eigen,Dat,Plur,Fem,Pos,ADJ,eigenen | eignen
eigen,Dat,Sing,Masc,Pos,ADJ,eigenem | eigenen
eigen,Acc,Sing,Neut,Pos,ADJ,eigene | eigenes | macintosh-eigene | microsoft-eigene | sony-eigene | suse-eigene | telekom-eigene
eigen,Acc,Plur,Neut,Pos,ADJ,eigene | eigenen
eigen,Acc,Plur,Fem,Pos,ADJ,eigene | eigenen | telekom-eigenen
eigen,Acc,Plur,,Pos,ADJ,eigene | eigenen
eigen,Dat,Plur,Neut,Pos,ADJ,eigenen | sni-eigenen
eigen,Dat,Plur,Masc,Pos,ADJ,aol-eigenen | cnn-eigenen | eigene | eigenen | handspring-eigenen | microsoft-eigenen | netcologne-eigenen
eigen,Acc,Plur,Masc,Pos,ADJ,eigene | eigenen
eigen,Dat,Plur,,Pos,ADJ,eigenen | netscape-eigenen
eigen,Dat,Sing,,Pos,ADJ,eigenem | eigenen | ibm-eigenen
eigenständig,Acc,Sing,Neut,Pos,ADJ,eigenständige | eigenständiges
eigenständig,Acc,Plur,Masc,Pos,ADJ,eigenständige | eigenständigen
eigentlich,Dat,Sing,Fem,Pos,ADJ,eigentlichen | eigentlicher
eigentlich,Dat,Sing,Neut,Pos,ADJ,eigentlichem | eigentlichen
eigentlich,Acc,Sing,Neut,Pos,ADJ,eigentliche | eigentliches
eignen,Dat,Sing,Fem,Pos,ADJ,geeigneten | geeigneter
eignen,Acc,Plur,Fem,Pos,ADJ,geeignete | geeigneten
eignen,Acc,Sing,Neut,Pos,ADJ,geeignete | geeignetes
eignen,Dat,Sing,Neut,Pos,ADJ,geeignetem | geeigneten
ein,Acc,Sing,Masc,,DET,ein | eine(n) | einen
ein,Acc,Sing,Fem,,DET,ein | eine
ein,Dat,Sing,Fem,,DET,eine | einen | einer
ein,Dat,Sing,Masc,,DET,ein | einem | einen | einer | eines
ein,Acc,Sing,Neut,,DET,ein | eine | eines | eins
ein,Dat,Sing,,,DET,einem | einem/er
ein,Dat,Sing,Neut,,DET,ein | einem | einen | eines
ein,Acc,Sing,,,DET,ein | einen
ein,Dat,,,,DET,ein | einem | einer
einbauen,Acc,Sing,Neut,Pos,ADJ,eingebaute | eingebautes
einbauen,Dat,Sing,Neut,Pos,ADJ,eingebautem | eingebauten
einbauen,Dat,Sing,Masc,Pos,ADJ,eingebautem | eingebauten
einbauen,Dat,Sing,Fem,Pos,ADJ,eingebauten | eingebauter
einbauen,Acc,Plur,Fem,Pos,ADJ,eingebaute | eingebauten
einbauen,Acc,Plur,Masc,Pos,ADJ,eingebaute | eingebauten
einfach,Dat,Sing,Neut,Pos,ADJ,einfachem | einfachen
einfach,Dat,Sing,Fem,Cmp,ADJ,einfacheren | einfacherer
einfach,Acc,Plur,Neut,Pos,ADJ,einfache | einfachen
einfach,Dat,Sing,Masc,Pos,ADJ,einfachem | einfachen
einfach,Acc,Sing,Neut,Pos,ADJ,einfache | einfaches
einfach,Acc,Plur,Fem,Pos,ADJ,einfache | einfachen
einfach,Dat,Sing,Fem,Pos,ADJ,einfachen | einfacher
einfach,Dat,Sing,Fem,Sup,ADJ,einfachsten | einfachster
einfach,Acc,Plur,Masc,Pos,ADJ,einfache | einfachen
einführen,Acc,Sing,Fem,Pos,ADJ,einführende | eingeführte
eingebaut,Dat,Sing,Masc,Pos,ADJ,eingebautem | eingebauten
eingehen,Dat,Plur,Masc,Pos,ADJ,eingegangenen | eingehenden
eingehen,Dat,Sing,Fem,Pos,ADJ,eingehenden | eingehender
eingehen,Acc,Plur,Fem,Pos,ADJ,eingegangene | eingegangenen | eingehende | eingehenden
einheitlich,Acc,Sing,Neut,Pos,ADJ,einheitliche | einheitliches
einige,Dat,Sing,Fem,,DET,einige | einiger
einige,Acc,Plur,Fem,,DET,einige | einigen
einige,Dat,Plur,,,DET,einige | einigen
einjährig,Dat,Sing,Fem,Pos,ADJ,einjährigen | einjähriger
einmalig,Acc,Sing,Neut,Pos,ADJ,einmalige | einmaliges
einmalig,Dat,Sing,Neut,Pos,ADJ,einmaligem | einmaligen
einmalig,Acc,Plur,Masc,Pos,ADJ,einmalige | einmaligen
einsam,Dat,Sing,Fem,Pos,ADJ,einsamen | einsamer
einscannen,Acc,Sing,Masc,Pos,ADJ,eingescannten | einzuscannenden
einschlägig,Acc,Plur,Masc,Pos,ADJ,einschlägige | einschlägigen
einschlägig,Acc,Sing,Neut,Pos,ADJ,einschlägige | einschlägiges
einschlägig,Acc,Plur,Neut,Pos,ADJ,einschlägige | einschlägigen
einschlägig,Acc,Plur,Fem,Pos,ADJ,einschlägige | einschlägigen
einschränken,Dat,Sing,Fem,Pos,ADJ,eingeschränkten | eingeschränkter
einschränken,Acc,Sing,Fem,Pos,ADJ,eingeschränkte | einzuschränkende
einsetzen,Dat,Sing,,Pos,ADJ,eingesetztem | eingesetzten
einsetzen,Acc,Plur,Fem,Pos,ADJ,eingesetzte | eingesetzten
einspielen,Acc,Sing,Neut,Pos,ADJ,eingespielte | eingespieltes
einstellen,Dat,Sing,Fem,Pos,ADJ,eingestellten | eingestellter
einstellen,Acc,Plur,Masc,Pos,ADJ,eingestellte | eingestellten
einstweilig,Dat,Sing,Fem,Pos,ADJ,einstweiligen | einstweiliger
einzeln,Dat,Plur,Fem,Pos,ADJ,einzelne | einzelnen
einzeln,Acc,Plur,Fem,Pos,ADJ,einzelne | einzelnen
einzeln,Acc,Plur,Masc,Pos,ADJ,einzelne | einzelnen
einzeln,Acc,Plur,Neut,Pos,ADJ,einzelne | einzelnen
einzeln,Dat,Sing,Masc,Pos,ADJ,einzelnem | einzelnen
einzeln,Dat,Sing,Neut,Pos,ADJ,einzelne | einzelnen
einzeln,Acc,Sing,Neut,Pos,ADJ,einzelne | einzelnen | einzelnes
einzeln,Acc,Sing,Fem,Pos,ADJ,einzelne | einzelnen
einzeln,Acc,Plur,,Pos,ADJ,einzelne | einzelnen
einzig,Dat,Sing,Fem,Pos,ADJ,einzigen | einziger
einzig,Acc,Sing,Neut,Pos,ADJ,einzige | einziges
elektrisch,Dat,Sing,Fem,Pos,ADJ,elektrischen | elektrischer
elektrisch,Acc,Plur,Masc,Pos,ADJ,elektrische | elektrischen
elektronisch,Dat,Sing,Masc,Pos,ADJ,elektronischem | elektronischen | militärisch-elektronischen
elektronisch,Acc,Plur,Neut,Pos,ADJ,elektronische | elektronischen
elektronisch,Acc,Sing,Neut,Pos,ADJ,elektronische | elektronisches
elektronisch,Acc,Plur,Masc,Pos,ADJ,elektronische | elektronischen
elektronisch,Dat,Plur,Masc,Pos,ADJ,elektronische | elektronischen | mechanisch-elektronischen
elektronisch,Dat,Sing,Neut,Pos,ADJ,elektronischem | elektronischen
elektronisch,Dat,Plur,Neut,Pos,ADJ,elektronische | elektronischen
elektronisch,Dat,Sing,Fem,Pos,ADJ,elektronische | elektronischen | elektronischer
elektronisch,Dat,Plur,,Pos,ADJ,elektronische | elektronischen
elektronisch,Acc,Plur,Fem,Pos,ADJ,elektronische | elektronischen
emotional,Dat,Sing,Fem,Pos,ADJ,emotionalen | emotionaler
empfehlen,Acc,Sing,Masc,Pos,ADJ,empfehlenden | empfohlenen
endgültig,Acc,Sing,Neut,Pos,ADJ,endgültige | endgültiges
endgültig,Dat,Sing,Neut,Pos,ADJ,endgültigen | endgültiges
endlos,Acc,Plur,Fem,Pos,ADJ,endlose | endlosen
eng,Dat,Sing,Fem,Pos,ADJ,engen | enger
eng,Dat,Sing,Masc,Pos,ADJ,engem | engen
eng,Dat,Sing,Neut,Pos,ADJ,engem | engen
englisch,Dat,Sing,Neut,Pos,ADJ,englisch | englischen
englisch,Acc,Plur,Fem,Pos,ADJ,englische | englischen | nicht-englischen
englisch,Dat,Sing,Masc,Pos,ADJ,englischem | englischen
englisch,Acc,Sing,Fem,Pos,ADJ,englische | schwizer-englische
englisch,Dat,Sing,Fem,Pos,ADJ,deutsch-englischen | englischen | englischer | us-englischen
englisch,Acc,Plur,Masc,Pos,ADJ,englische | englischen | englischer | nicht-englischen
englisch,Acc,Plur,Neut,Pos,ADJ,englische | englischen
englisch,Acc,Sing,Neut,Pos,ADJ,englische | englisches
englisch,Dat,Sing,,Pos,ADJ,englischem | englischen
englischsprachig,Acc,Sing,Neut,Pos,ADJ,englischsprachige | englischsprachiges
englischsprachig,Dat,Sing,Neut,Pos,ADJ,englischsprachigem | englischsprachigen
englischsprachig,Dat,Plur,Fem,Pos,ADJ,englischsprachigen | nicht-englischsprachigen
englischsprachig,Dat,Plur,Neut,Pos,ADJ,englischsprachigen | nicht-englischsprachigen
enorm,Dat,Sing,Masc,Pos,ADJ,enormem | enormen
enorm,Dat,Sing,Fem,Pos,ADJ,enormen | enormer
enorm,Acc,Plur,Masc,Pos,ADJ,enorm | enormen
entdecken,Acc,Sing,Neut,Pos,ADJ,entdeckte | entdecktes
entfernen,Acc,Sing,Neut,Pos,ADJ,entfernte | entferntes
entfernt,Dat,Sing,Masc,Pos,ADJ,entfernten | entfernter
entgegengesetzt,Dat,Sing,Fem,Pos,ADJ,entgegengesetzten | entgegengesetzter
entgehen,Acc,Plur,Masc,Pos,ADJ,entgangene | entgangenen
entgehen,Acc,Sing,Neut,Pos,ADJ,entgangene | entgangenes
enthalten,Acc,Plur,Fem,Pos,ADJ,enthaltene | enthaltenen
entscheiden,Dat,Sing,Fem,Pos,ADJ,entscheidenden | entscheidender
entscheiden,Dat,Sing,Masc,Pos,ADJ,entscheidenden | entschiedenem | entschiedenen
entscheiden,Acc,Plur,Fem,Pos,ADJ,entscheidende | entscheidenden
entsprechen,Acc,Sing,Neut,Pos,ADJ,entsprechende | entsprechendes
entsprechen,Acc,Sing,Fem,Pos,ADJ,entsprechende | entsprechender
entsprechen,Acc,Plur,Fem,Pos,ADJ,entsprechende | entsprechenden
entsprechen,Dat,Sing,Neut,Pos,ADJ,entsprechendem | entsprechenden
entsprechen,Dat,Sing,Masc,Pos,ADJ,entsprechendem | entsprechenden
entsprechen,Dat,Sing,Fem,Pos,ADJ,entsprechenden | entsprechender
entsprechen,Acc,Plur,Neut,Pos,ADJ,entsprechende | entsprechenden
entsprechen,Acc,Plur,Masc,Pos,ADJ,entsprechende | entsprechenden
entsprechen,Dat,Sing,,Pos,ADJ,entsprechendem | entsprechenden
entsprechend,Acc,Sing,Neut,Pos,ADJ,entsprechende | entsprechendes
entstanden,Acc,Plur,Masc,Pos,ADJ,entstandene | entstandenen
entstehen,Acc,Sing,Fem,Pos,ADJ,entstandene | entstehende
entstehen,Acc,Sing,Masc,Pos,ADJ,entstandenen | entstehenden
entstehen,Acc,Plur,Neut,Pos,ADJ,entstandenen | entstehenden
entstehen,Dat,Sing,Fem,Pos,ADJ,entstandenen | entstehenden
entstehen,Dat,Sing,Masc,Pos,ADJ,entstehendem | entstehenden
entstehen,Dat,Sing,Neut,Pos,ADJ,entstandenen | entstehenden
entstehen,Acc,Sing,Neut,Pos,ADJ,entstandene | entstehende | entstehendes
entstehen,Acc,Plur,Masc,Pos,ADJ,entstandenen | entstehenden
enttäuschen,Acc,Sing,Neut,Pos,ADJ,enttäuschende | enttäuschendes
enttäuschen,Dat,Plur,Fem,Pos,ADJ,enttäuschenden | enttäuschten
entwickeln,Dat,Sing,Masc,Pos,ADJ,entwickelnden | entwickelten
entwickeln,Acc,Sing,Fem,Pos,ADJ,entwickelnde | entwickelte
entwickeln,Acc,Sing,Neut,Pos,ADJ,entwickelndes | entwickelte | entwickeltes
entwickeln,Acc,Sing,Masc,Pos,ADJ,entwickelnden | entwickelten
entwickeln,Dat,Sing,Fem,Pos,ADJ,entwickelnden | entwickelten
entwickeln,Acc,Plur,Fem,Pos,ADJ,entwickelnden | entwickelten
erbringen,Acc,Plur,Fem,Pos,ADJ,erbrachte | erbrachten
erfolgen,Dat,Sing,Fem,Pos,ADJ,erfolgten | erfolgter
erfolglos,Dat,Sing,Masc,Pos,ADJ,erfolglosem | erfolglosen
erfolgreich,Dat,Sing,Fem,Pos,ADJ,erfolgreichen | erfolgreicher
erfolgreich,Dat,Sing,Neut,Pos,ADJ,erfolgreichem | erfolgreichen
erfolgreich,Dat,Sing,Masc,Pos,ADJ,erfolgreichem | erfolgreichen
erfolgreich,Acc,Plur,Masc,Pos,ADJ,erfolgreiche | erfolgreichen
erfolgreich,Acc,Sing,Neut,Pos,ADJ,erfolgreiche | erfolgreiches
erfolgreich,Acc,Plur,Fem,Pos,ADJ,erfolgreiche | erfolgreichen
erhalten,Acc,Plur,Fem,Pos,ADJ,erhaltene | erhaltenen
erhalten,Acc,Plur,Masc,Pos,ADJ,erhaltene | erhaltenen
erheblich,Dat,Sing,Masc,Pos,ADJ,erheblichem | erheblichen
erheblich,Dat,Sing,Neut,Pos,ADJ,erheblichem | erheblichen
erheblich,Dat,Sing,Fem,Pos,ADJ,erheblichen | erheblicher
erhoffen,Acc,Plur,Masc,Pos,ADJ,erhoffte | erhofften
erhöhen,Acc,Plur,Masc,Pos,ADJ,erhöhte | erhöhten
erhöhen,Dat,Sing,Fem,Pos,ADJ,erhöhten | erhöhter
erhöht,Dat,Sing,Fem,Pos,ADJ,erhöhten | erhöhter
erneuen,Dat,Sing,Fem,Pos,ADJ,erneuten | erneuter
erneut,Dat,Sing,Fem,Pos,ADJ,erneuten | erneuter
ernst,Dat,Sing,Fem,Pos,ADJ,ernsten | ernster
ernsthaft,Acc,Plur,Masc,Pos,ADJ,ernsthafte | ernsthaften
erscheinen,Dat,Sing,Fem,Pos,ADJ,erscheinenden | erschienenen
erscheinen,Dat,Sing,Neut,Pos,ADJ,erschienenem | erschienenen
erscheinen,Dat,Sing,Masc,Pos,ADJ,erscheinenden | erschienenen
erst,Dat,Sing,Fem,Pos,ADJ,ersten | erster
erst,Dat,Sing,Masc,Pos,ADJ,erstem | ersten
erst,Acc,Sing,Neut,Pos,ADJ,erste | erstes
erst,Dat,Sing,Neut,Pos,ADJ,erstem | ersten
erst,Acc,Plur,Fem,Pos,ADJ,erste | ersten
erst,Dat,Plur,Neut,Pos,ADJ,erste | ersten
erst,Acc,Plur,Neut,Pos,ADJ,erste | ersten
erst,Acc,Plur,Masc,Pos,ADJ,erste | ersten
erteilen,Acc,Sing,Neut,Pos,ADJ,erteilte | erteiltes
erwarten,Dat,Sing,Fem,Pos,ADJ,erwartenden | erwartender | erwarteten | erwarteter
erwarten,Acc,Plur,Fem,Pos,ADJ,erwartenden | erwartete | erwarteten
erwarten,Acc,Sing,Neut,Pos,ADJ,erwartende | erwartete
erwarten,Acc,Plur,Neut,Pos,ADJ,erwartende | erwartenden | erwarteten
erwarten,Dat,Plur,Masc,Pos,ADJ,erwartenden | erwarteten
erwarten,Dat,Sing,Masc,Pos,ADJ,erwartenden | erwartetem | erwarteten
erwarten,Dat,Plur,Fem,Pos,ADJ,erwartenden | erwarteten
erwarten,Acc,Sing,Masc,Pos,ADJ,erwartenden | erwarteten
erwarten,Acc,Plur,Masc,Pos,ADJ,erwartenden | erwarteten
erwarten,Dat,Sing,Neut,Pos,ADJ,erwartenden | erwarteten
erweitern,Dat,Sing,Neut,Pos,ADJ,erweitertem | erweiterten
erweitern,Dat,Sing,Fem,Pos,ADJ,erweiterten | erweiterter
erweitern,Acc,Sing,Neut,Pos,ADJ,erweiterte | erweitertes
erweitern,Acc,Plur,Fem,Pos,ADJ,erweiterte | erweiterten
erweitern,Acc,Plur,Masc,Pos,ADJ,erweiterte | erweiterten
erwerben,Acc,Sing,Neut,Pos,ADJ,erworbene | erworbenes
erwerben,Acc,Plur,Neut,Pos,ADJ,erworbene | erworbenen
es,Acc,Sing,Neut,,PRON,'s | es | s
es,Dat,Sing,Neut,,PRON,es | ihm
estnisch,Dat,Sing,Fem,Pos,ADJ,estnischen | estnischer
etablieren,Dat,Sing,Neut,Pos,ADJ,etabliertem | etablierten
ethisch,Acc,Plur,Neut,Pos,ADJ,ethische | ethischen
ethisch,Acc,Plur,Fem,Pos,ADJ,ethische | ethischen
etliche,Acc,Sing,Neut,,DET,etliche | etliches
europäisch,Dat,Sing,Masc,Pos,ADJ,europäischem | europäischen
europäisch,Acc,Sing,Neut,Pos,ADJ,europäische | europäisches
europäisch,Dat,Sing,Neut,Pos,ADJ,europäischem | europäischen | pan-europäischen
europäisch,Acc,Plur,Masc,Pos,ADJ,europäische | europäischen
europäisch,Acc,Sing,Fem,Pos,ADJ,europäische | pan-europäische
europäisch,Acc,Plur,Neut,Pos,ADJ,europäische | europäischen
europäisch,Acc,Sing,Masc,Pos,ADJ,europäischen | pan-europäischen
europäisch,Dat,Sing,Fem,Pos,ADJ,europäischen | europäischer
europäisch,Acc,Plur,,Pos,ADJ,europäische | europäischen
europäisch,Dat,Plur,Fem,Pos,ADJ,europäischen | nicht-europäischen
europäisch,Acc,Plur,Fem,Pos,ADJ,europäische | europäischen
europäisch,Dat,Plur,Masc,Pos,ADJ,europäischen | nicht-europäischen
eventuell,Dat,Sing,Masc,Pos,ADJ,eventuellem | eventuellen
ewig,Dat,Sing,Fem,Pos,ADJ,ewigen | ewiger
ewig,Acc,Sing,Neut,Pos,ADJ,ewige | ewiges
existieren,Acc,Plur,Neut,Pos,ADJ,existierende | existierenden
existieren,Dat,Sing,Fem,Pos,ADJ,existierenden | existierender
existieren,Acc,Plur,Masc,Pos,ADJ,existierende | existierenden
existieren,Dat,Plur,Neut,Pos,ADJ,existierenden | existierender
exklusiv,Acc,Sing,Neut,Pos,ADJ,exklusive | exklusives
exklusiv,Dat,Sing,Fem,Pos,ADJ,exklusiven | exklusiver | nicht-exklusiven
extern,Acc,Plur,Masc,Pos,ADJ,externe | externen
extern,Acc,Sing,Neut,Pos,ADJ,externe | externes
extern,Dat,Sing,Fem,Pos,ADJ,externen | externer
extern,Dat,Plur,Neut,Pos,ADJ,externe | externen
extern,Dat,Sing,Masc,Pos,ADJ,externem | externen
extrem,Acc,Plur,Masc,Pos,ADJ,extreme | extremen
extrem,Dat,Sing,Neut,Pos,ADJ,extremem | extremen
extrem,Dat,Sing,Masc,Pos,ADJ,extremem | extremen
extrem,Dat,Sing,Fem,Pos,ADJ,extremem | extremen | extremer
fachlich,Dat,Sing,Fem,Pos,ADJ,fachlichen | fachlicher
fair,Dat,Sing,Masc,Pos,ADJ,fairem | fairen
faktisch,Acc,Sing,Fem,Pos,ADJ,faktische | faktischen
fallen,Acc,Plur,Masc,Pos,ADJ,fallende | fallenden | gefallenen
fallen,Acc,Sing,Fem,Pos,ADJ,fallende | gefallene
fallen,Dat,Sing,Fem,Pos,ADJ,fallender | gefallenen
falsch,Dat,Sing,Fem,Pos,ADJ,falschen | falscher
falsch,Dat,Sing,Masc,Pos,ADJ,falschem | falschen
falsch,Acc,Sing,Neut,Pos,ADJ,falsche | falsches
falsch,Dat,Sing,Neut,Pos,ADJ,falschem | falschen
falsch,Acc,Plur,Fem,Pos,ADJ,falsche | falschen
falsch,Acc,Plur,Masc,Pos,ADJ,falsche | falschen
falsch,Acc,Plur,Neut,Pos,ADJ,falsche | falschen
fehlen,Acc,Plur,Masc,Pos,ADJ,fehlende | fehlenden
fehlen,Acc,Sing,Neut,Pos,ADJ,fehlende | fehlendes
fehlen,Dat,Sing,Fem,Pos,ADJ,fehlenden | fehlender
fehlen,Acc,Plur,Fem,Pos,ADJ,fehlende | fehlenden
fehlen,Dat,Sing,Neut,Pos,ADJ,fehlendem | fehlenden
fehlen,Acc,Plur,Neut,Pos,ADJ,fehlende | fehlenden
fehlerhaft,Dat,Sing,Fem,Pos,ADJ,fehlerhaften | fehlerhafter
fehlerhaft,Acc,Plur,Masc,Pos,ADJ,fehlerhafte | fehlerhaften
fehlerhaft,Acc,Plur,Neut,Pos,ADJ,fehlerhafte | fehlerhaften
fein,Acc,Plur,Fem,Pos,ADJ,feine | feinen
feindlich,Acc,Plur,Neut,Pos,ADJ,feindliche | feindlichen
