Lemma,Case,Number,Gender,Degree,Upos,Forms
ECommerce-Unternehmen,Dat,Plur,Neut,,NOUN,ECommerce-Unternehmen
ECommerce-Unternehmen,Dat,Sing,Neut,,NOUN,ECommerce-Unternehmen
ED-Glas,Dat,Sing,Neut,,NOUN,ED-Glas
EDF,Acc,Sing,Fem,,PROPN,EDF
EDGE-Technik,Acc,Sing,Fem,,NOUN,EDGE-Technik
EDML,Dat,Sing,Fem,,PROPN,EDML
EDS,Dat,Sing,,,PROPN,EDS
EDS,Acc,Sing,,,PROPN,EDS
EDT,Acc,Sing,Fem,,PROPN,EDT
EDT-Site,Acc,Sing,Fem,,NOUN,EDT-Site
EDV,Dat,Sing,Masc,,PROPN,EDV
EDV,Dat,Sing,Fem,,NOUN,EDV
EDV-Angelegenheit,Dat,Plur,Fem,,NOUN,EDV-Angelegenheiten
EDV-Anwendung,Dat,Sing,Fem,,NOUN,EDV-Anwendung
EDV-Ausstattung,Acc,Sing,Fem,,NOUN,EDV-Ausstattung
EDV-Bereich,Dat,Sing,Masc,,NOUN,EDV-Bereich
EDV-Branche,Acc,Sing,Fem,,NOUN,EDV-Branche
EDV-Branche,Dat,Sing,Fem,,NOUN,EDV-Branche
EDV-Dienstleister,Dat,Plur,Masc,,NOUN,EDV-Dienstleistern
EDV-Dienstleistung,Dat,Plur,Fem,,NOUN,EDV-Dienstleistungen
EDV-Einrichtung,Acc,Plur,Fem,,NOUN,EDV-Einrichtungen
EDV-Experte,Dat,Plur,Masc,,NOUN,EDV-Experten
EDV-Fachhandel,Dat,Sing,Masc,,NOUN,EDV-Fachhandel
EDV-Fachkraft,Acc,Plur,Masc,,NOUN,EDV-Fachkräfte
EDV-Fachkraft,Acc,Plur,Fem,,NOUN,EDV-Fachkräfte
EDV-Fachleut,Dat,Plur,Masc,,NOUN,EDV-Fachleuten
EDV-Fachleut,Acc,Plur,Masc,,NOUN,EDV-Fachleute
EDV-Freak,Dat,Plur,Masc,,NOUN,EDV-Freaks
EDV-Hilfe,Acc,Sing,Fem,,NOUN,EDV-Hilfe
EDV-Industrie,Acc,Sing,Fem,,NOUN,EDV-Industrie
EDV-Kraft,Acc,Plur,Fem,,NOUN,EDV-Kräfte
EDV-Kram,Dat,Sing,Masc,,NOUN,EDV-Kram
EDV-Leiter,Dat,Plur,Masc,,NOUN,EDV-Leitern
EDV-Leut,Dat,Plur,Masc,,NOUN,EDV-Leuten
EDV-Lösung,Dat,Plur,Fem,,NOUN,EDV-Lösungen
EDV-Lösung,Acc,Plur,Fem,,NOUN,EDV-Lösungen
EDV-Müll,Acc,Sing,Masc,,NOUN,EDV-Müll
EDV-Nachwuchs,Dat,Sing,Masc,,NOUN,EDV-Nachwuchs
EDV-Profi,Acc,Plur,Masc,,NOUN,EDV-Profis
EDV-Programm,Dat,Plur,Neut,,NOUN,EDV-Programmen
EDV-Recht,Dat,Sing,Neut,,NOUN,EDV-Recht
EDV-Spezialist,Acc,Plur,Masc,,NOUN,EDV-Spezialisten
EDV-Spezialist,Dat,Plur,Masc,,NOUN,EDV-Spezialisten
EDV-Struktur,Dat,Plur,Fem,,NOUN,EDV-Strukturen
EDV-Struktur,Acc,Sing,Fem,,NOUN,EDV-Struktur
EDV-System,Acc,Plur,Neut,,NOUN,EDV-Systeme
EDV-System,Acc,Sing,Neut,,NOUN,EDV-System
EDV-Szene,Acc,Sing,Fem,,NOUN,EDV-Szene
EDV-Technik,Acc,Sing,Fem,,NOUN,EDV-Technik
EDV-Unternehmen,Dat,Plur,Neut,,NOUN,EDV-Unternehmen
EDV-Verantwortlich,Dat,Plur,,,NOUN,EDV-Verantwortlichen
EDV-Welt,Dat,Sing,Fem,,NOUN,EDV-Welt
EDV/Hardware/Software,Acc,Sing,Fem,,NOUN,EDV/Hardware/Software
EEG,Acc,Sing,Neut,,PROPN,EEG
EEPROM-Inhalt,Acc,Sing,Masc,,NOUN,EEPROM-Inhalt
EETimes,Dat,,,,NOUN,EETimes
EFF,Dat,Sing,Fem,,NOUN,EFF
EFF,Dat,,,,PROPN,EFF
EFS-1-Modul,Dat,Sing,Neut,,NOUN,EFS-1-Modul
EG,Dat,Sing,Masc,,NOUN,EG
EG,Dat,Sing,Masc,,PROPN,EG
EG,Dat,Sing,Fem,,PROPN,EG
EG,Acc,Sing,Masc,,PROPN,EG
EHC,Dat,Sing,Masc,,PROPN,EHC
EHCI-Spezifikation,Acc,Sing,Fem,,NOUN,EHCI-Spezifikation
EIDE-Adapter,Dat,Plur,Masc,,NOUN,EIDE-Adaptern
EIDE-Festplatte,Acc,Sing,Fem,,NOUN,EIDE-Festplatte
EIDE-Gerät,Acc,Sing,Neut,,NOUN,EIDE-Gerät
EIDE-Gerät,Acc,Plur,Neut,,NOUN,EIDE-Geräte
EIDE-Kanal,Dat,Sing,Masc,,NOUN,EIDE-Kanal
EIDE-Platte,Acc,Sing,Fem,,NOUN,EIDE-Platte
EIDE-Platte,Dat,Plur,Fem,,NOUN,EIDE-Platten
EIDE-Schnittstelle,Dat,Sing,Fem,,NOUN,EIDE-Schnittstelle
EIDE-Schnittstelle,Acc,Sing,Fem,,NOUN,EIDE-Schnittstelle
EIS-Webseite,Dat,Sing,Fem,,NOUN,EIS-Webseite
EJB-Anwendung,Dat,Plur,Fem,,NOUN,EJB-Anwendungen
EKD,Acc,Sing,Masc,,PROPN,EKD
EL-Hintergrundbeleuchtung,Dat,Sing,Fem,,NOUN,EL-Hintergrundbeleuchtung
ELDis-Resultat,Acc,Sing,Neut,,NOUN,ELDis-Resultat
ELEX,Dat,Sing,,,PROPN,ELEX
ELEX,Acc,Sing,,,PROPN,ELEX
ELLE,Dat,Sing,Masc,,PROPN,ELLE
ELRAD-XA-Entwicklerwettbewerb,Dat,Sing,Masc,,NOUN,ELRAD-XA-Entwicklerwettbewerb
ELSA-Stand,Dat,Sing,Masc,,NOUN,ELSA-Stand
ELSTER-Verfahren,Acc,Sing,Neut,,NOUN,ELSTER-Verfahren
ELbrand,Dat,Sing,Masc,,NOUN,ELbrand
EM,Dat,Sing,Fem,,PROPN,EM
EM,Acc,Plur,Fem,,PROPN,EM
EM,Dat,Sing,Fem,,NOUN,EM
EM.TV,Dat,Sing,,,PROPN,EM.TV
EMA,Dat,Sing,Neut,,PROPN,EMA
EMC-Speichersystem,Dat,Plur,Neut,,NOUN,EMC-Speichersystemen
EMC-Storage-System,Dat,Sing,Neut,,NOUN,EMC-Storage-System
EMC-Werk,Dat,Sing,Neut,,NOUN,EMC-Werk
EMEA,Dat,Sing,,,PROPN,EMEA
EMI,Dat,Sing,,,PROPN,EMI
EMI,Acc,Sing,,,PROPN,EMI
EMI-Aktionär,Dat,Plur,Masc,,NOUN,EMI-Aktionären
EMI-Datei,Dat,Plur,Fem,,NOUN,EMI-Dateien
EMI-Gruppe,Dat,Sing,Fem,,NOUN,EMI-Gruppe
EMI-Manager,Dat,Plur,Masc,,NOUN,EMI-Managern
EMI-Portfolio,Acc,Sing,Neut,,NOUN,EMI-Portfolio
EMI-Produktion,Dat,Sing,Fem,,NOUN,EMI-Produktion
EMI-Übernahme,Acc,Sing,Fem,,NOUN,EMI-Übernahme
EMI/Time,Dat,Sing,Fem,,NOUN,EMI/Time
EMNID-Institut,Acc,Sing,Neut,,NOUN,EMNID-Institut
EMNID-Studie,Dat,Sing,Fem,,NOUN,EMNID-Studie
EMP-Waffe,Acc,Plur,Fem,,NOUN,EMP-Waffen
EMP-Waffe,Acc,Sing,Fem,,NOUN,EMP-Waffe
EMS-Verfahren,Acc,Sing,Neut,,NOUN,EMS-Verfahren
EMU-10K1-Chip,Dat,Sing,Masc,,NOUN,EMU-10K1-Chip
EMVG-Kostenverordnung,Dat,Sing,Fem,,NOUN,EMVG-Kostenverordnung
EMachines,Dat,,,,NOUN,EMachines
EMail,Acc,Sing,Fem,,NOUN,EMail
EMail,Acc,,,,NOUN,EMail
EMail-Account,Acc,Sing,Masc,,NOUN,EMail-Account
EMail-Adresse,Acc,Plur,Fem,,NOUN,EMail-Adressen
EMail-Adresse,Acc,Sing,Fem,,NOUN,EMail-Adresse
EMail-Adresse,Dat,Plur,Fem,,NOUN,EMail-Adressen
EMail-Adresse,Dat,Sing,Fem,,NOUN,EMail-Adresse
EMail-Belästigung,Dat,Sing,Fem,,NOUN,EMail-Belästigung
EMail-Kommunikation,Acc,Sing,Fem,,NOUN,EMail-Kommunikation
EMail-Lawine,Acc,Sing,Fem,,NOUN,EMail-Lawine
EMail-Liste,Acc,Sing,Fem,,NOUN,EMail-Liste
EMail-Programm,Acc,Sing,Neut,,NOUN,EMail-Programm
EMail-Programm,Acc,Plur,Neut,,NOUN,EMail-Programme
EMail-Server,Acc,Sing,Masc,,NOUN,EMail-Server
EMail-Server,Dat,Sing,Masc,,NOUN,EMail-Server
EMail-Server,Acc,Plur,Masc,,NOUN,EMail-Server
EMail-Service,Acc,Sing,Masc,,NOUN,EMail-Service
EMail-Software,Acc,Sing,Fem,,NOUN,EMail-Software
EMail-Suchagent,Dat,Sing,Masc,,NOUN,EMail-Suchagenten
EMail-Suchwerkzeug,Acc,Sing,Neut,,NOUN,EMail-Suchwerkzeug
EMail-Support,Acc,Sing,Masc,,NOUN,EMail-Support
EMail-Werbung,Acc,Sing,Fem,,NOUN,EMail-Werbung
EMail-Werbung,Dat,Sing,Fem,,NOUN,EMail-Werbung
EMails,Dat,,,,NOUN,EMails
EMails,Acc,,,,NOUN,EMails
ENA,Dat,Sing,Fem,,PROPN,ENA
ENFOPOL,Acc,,,,PROPN,ENFOPOL
ENFOPOL,Dat,,,,PROPN,ENFOPOL
ENFOPOL-Forum,Acc,Sing,Neut,,NOUN,ENFOPOL-Forum
ENFOPOL-Papier,Dat,Plur,Neut,,NOUN,ENFOPOL-Papieren
ENFOPOL-Plan,Dat,Plur,Masc,,NOUN,ENFOPOL-Plänen
ENIGMA,Acc,Sing,Fem,,PROPN,ENIGMA
EOKA,Dat,Sing,Fem,,PROPN,EOKA
EP-Abgeordnet,Dat,Sing,Fem,,NOUN,EP-Abgeordneten
EPL,Dat,Sing,,,PROPN,EPL
EPL,Acc,Sing,,,PROPN,EPL
EPL-Gebiet,Dat,Sing,Neut,,NOUN,EPL-Gebiet
EPL-Verfahren,Acc,Plur,Neut,,NOUN,EPL-Verfahren
EPO,Acc,Plur,Neut,,PROPN,EPO
EPO,Dat,Sing,Neut,,PROPN,EPO
EPO,Dat,Sing,Neut,,NOUN,EPO
EPO,Acc,Plur,Fem,,PROPN,EPO
EPO,Dat,Sing,Fem,,NOUN,EPO
EPO-Trick,Dat,Plur,Masc,,NOUN,EPO-Tricks
EPOC,Dat,,,,PROPN,EPOC
EPOC-Basis,Dat,Sing,Fem,,NOUN,EPOC-Basis
EPOC-Betriebssystem,Acc,Sing,Neut,,NOUN,EPOC-Betriebssystem
EPOC-Betriebssystem,Dat,Sing,Neut,,NOUN,EPOC-Betriebssystem
EPOC-Betriesbssystem,Dat,Sing,Neut,,NOUN,EPOC-Betriesbssystem
EPOC-Gerät,Acc,Plur,Neut,,NOUN,EPOC-Geräte
EPOC-Gerät,Dat,Sing,Neut,,NOUN,EPOC-Gerät
EPOC-Hersteller,Dat,Sing,Masc,,NOUN,EPOC-Hersteller
EPOC-Plattform,Acc,Sing,Fem,,NOUN,EPOC-Plattform
EPOC-Version,Dat,Sing,Fem,,NOUN,EPOC-Version
EPP,Dat,Sing,Neut,,PROPN,EPP
EPS-Datei,Acc,Plur,Fem,,NOUN,EPS-Dateien
EPS-Treiber,Acc,Sing,Masc,,NOUN,EPS-Treiber
EPT,Dat,Sing,Fem,,PROPN,EPT
EPs,Dat,Plur,Masc,,NOUN,EPs
EPÜ,Acc,Sing,Neut,,NOUN,EPÜ
ERC,Dat,Sing,Neut,,PROPN,ERC
ERP-Konzern,Dat,Sing,Masc,,NOUN,ERP-Konzern
ERP-Software,Acc,Sing,Fem,,NOUN,ERP-Software
ERP-Software,Dat,Sing,Fem,,NOUN,ERP-Software
ES40-System,Dat,Sing,Neut,,NOUN,ES40-System
ESV,Dat,Sing,Masc,,PROPN,ESV
ET-Paket,Acc,Sing,Neut,,NOUN,ET-Paket
ETA-Mitglied,Dat,Plur,Neut,,NOUN,ETA-Mitgliedern
ETH,Dat,Sing,Fem,,PROPN,ETH
ETH-Angehörig,Dat,Plur,,,NOUN,ETH-Angehörigen
ETH-Informatiker,Dat,Sing,Masc,,NOUN,ETH-Informatiker
ETH-Professor,Acc,Sing,Masc,,NOUN,ETH-Professor
ETHZ-Zeitung,Dat,Sing,Fem,,NOUN,ETHZ-Zeitung
ETSI-Anwalt,Acc,Plur,Masc,,NOUN,ETSI-Anwälte
ETSI-Dossier,Acc,Plur,Neut,,NOUN,ETSI-Dossiers
ETSI-Projekt,Acc,Sing,Neut,,NOUN,ETSI-Projekt
ETSI-Schnittstelle,Acc,Plur,Fem,,NOUN,ETSI-Schnittstellen
ETrad,Dat,Sing,Neut,,NOUN,ETrade
EU,Dat,Sing,Fem,,PROPN,EU
EU,Dat,Plur,Neut,,PROPN,EU
EU,Acc,Plur,Neut,,PROPN,EU
EU,Dat,Sing,,,PROPN,EU
EU,Acc,Sing,Fem,,PROPN,EU
EU-Abgeordnet,Acc,Sing,Fem,,NOUN,EU-Abgeordnete
EU-Angabe,Dat,Plur,Fem,,NOUN,EU-Angaben
EU-Atomlobby,Dat,Sing,Fem,,NOUN,EU-Atomlobby
EU-Aufforderung,Dat,Sing,Fem,,NOUN,EU-Aufforderung
EU-Aufnahmeantrag,Acc,Plur,Masc,,NOUN,EU-Aufnahmeanträge
EU-Ausschuß,Dat,Sing,Masc,,NOUN,EU-Ausschuss
EU-Behörde,Acc,Plur,Fem,,NOUN,EU-Behörden
EU-Behörde,Dat,Plur,Fem,,NOUN,EU-Behörden
EU-Behörde,Acc,Sing,Fem,,NOUN,EU-Behörde
EU-Bericht,Dat,Sing,Masc,,NOUN,EU-Bericht
EU-Beschluß,Dat,Sing,Masc,,NOUN,EU-Beschluss
EU-Binnenmarkt,Acc,Sing,Masc,,NOUN,EU-Binnenmarkt
EU-Bürger,Dat,Plur,Masc,,NOUN,EU-Bürgern
EU-Bürger,Acc,Plur,Masc,,NOUN,EU-Bürger
EU-Bürger,Acc,Sing,Masc,,NOUN,EU-Bürger
EU-Bürger,Dat,Sing,Masc,,NOUN,EU-Bürger
EU-Datenschutzrichtlinie,Acc,Sing,Fem,,NOUN,EU-Datenschutzrichtlinie
EU-Datenschutzrichtlinie,Dat,Sing,Fem,,NOUN,EU-Datenschutzrichtlinie
EU-Diplomat,Dat,Plur,Masc,,NOUN,EU-Diplomaten
EU-Direktive,Acc,Sing,Fem,,NOUN,EU-Direktive
EU-Direktive,Dat,Plur,Fem,,NOUN,EU-Direktiven
EU-Domain,Dat,Plur,Fem,,NOUN,EU-Domains
EU-Domain,Acc,Sing,Fem,,NOUN,EU-Domain
EU-Domain,Dat,Sing,Fem,,NOUN,EU-Domain
EU-Durchschnitt,Dat,Sing,Masc,,NOUN,EU-Durchschnitt
EU-E-Commerce-Richtlinie,Dat,Sing,Fem,,NOUN,EU-E-Commerce-Richtlinie
EU-ENFOPOL-Plan,Dat,Plur,Masc,,NOUN,EU-ENFOPOL-Plänen
EU-Ebene,Dat,Sing,Fem,,NOUN,EU-Ebene
EU-Elektronikschrottrichtlinie,Dat,Plur,Fem,,NOUN,EU-Elektronikschrottrichtlinien
EU-Entscheidung,Dat,Sing,Fem,,NOUN,EU-Entscheidung
EU-Fernabsatzrichtlinie,Dat,Sing,Fem,,NOUN,EU-Fernabsatzrichtlinie
EU-Finanzminister,Acc,Plur,Masc,,NOUN,EU-Finanzminister
EU-Genehmigung,Dat,Sing,Fem,,NOUN,EU-Genehmigung
EU-Gesetz,Acc,Sing,Neut,,NOUN,EU-Gesetz
EU-Gesetz,Acc,Plur,Neut,,NOUN,EU-Gesetze
EU-Gipfel,Dat,Sing,Masc,,NOUN,EU-Gipfel
EU-Gipfel,Acc,Sing,Masc,,NOUN,EU-Gipfel
EU-Gipfeltreffen,Dat,Plur,Neut,,NOUN,EU-Gipfeltreffen
EU-Haftungsrichtlinie,Acc,Sing,Fem,,NOUN,EU-Haftungsrichtlinie
EU-Haftungsrichtlinie,Dat,Sing,Fem,,NOUN,EU-Haftungsrichtlinie
EU-Industriekommissar,Dat,Sing,Masc,,NOUN,EU-Industriekommissar
EU-Kartellbehörde,Acc,Sing,Fem,,NOUN,EU-Kartellbehörde
EU-Kartellbehörde,Dat,Sing,Fem,,NOUN,EU-Kartellbehörde
EU-Kartellverfahren,Dat,Sing,Neut,,NOUN,EU-Kartellverfahren
EU-Klage,Acc,Plur,Fem,,NOUN,EU-Klagen
EU-Komitee,Acc,Sing,Neut,,NOUN,EU-Komitee
EU-Kommissar,Acc,Sing,Masc,,NOUN,EU-Kommissar
EU-Kommissar,Dat,Sing,Masc,,NOUN,EU-Kommissar
EU-Kommissar,Dat,Plur,Masc,,NOUN,EU-Kommissaren
EU-Kommission,Dat,Sing,Fem,,NOUN,EU-Kommission
EU-Kommission,Acc,Sing,Fem,,NOUN,EU-Kommission
EU-Konzept,Acc,Sing,Neut,,NOUN,EU-Konzept
EU-Kreis,Acc,Plur,Masc,,NOUN,EU-Kreise
EU-Kreisen,Dat,Sing,Neut,,NOUN,EU-Kreisen
EU-Land,Dat,Plur,Neut,,NOUN,EU-Länder | EU-Ländern
EU-Land,Acc,Sing,Neut,,NOUN,EU-Land
EU-Land,Acc,Plur,Neut,,NOUN,EU-Länder
EU-Land,Dat,Sing,Neut,,NOUN,EU-Land
EU-Markt,Dat,Sing,Masc,,NOUN,EU-Markt
EU-Ministerrat,Acc,Sing,Masc,,NOUN,EU-Ministerrat
EU-Ministerrat,Dat,Sing,Masc,,NOUN,EU-Ministerrat
EU-Mitglied,Acc,Plur,Neut,,NOUN,EU-Mitglieder
EU-Mitgliedsland,Dat,Sing,Neut,,NOUN,EU-Mitgliedsland
EU-Mitgliedsland,Dat,Plur,Neut,,NOUN,EU-Mitgliedsländern
EU-Mitgliedsstaat,Dat,Plur,Masc,,NOUN,EU-Mitgliedsstaaten
EU-Mitgliedsstaat,Acc,Plur,Masc,,NOUN,EU-Mitgliedsstaaten
EU-Mitgliedstaat,Acc,Plur,Masc,,NOUN,EU-Mitgliedstaaten
EU-Mitgliedstaat,Dat,Plur,Masc,,NOUN,EU-Mitgliedstaaten
EU-Mitgliedstaat,Dat,Sing,Masc,,NOUN,EU-Mitgliedstaat
EU-Mittel,Dat,Plur,Neut,,NOUN,EU-Mitteln
EU-Mittel,Acc,Plur,Neut,,NOUN,EU-Mittel
EU-Opposition,Acc,Sing,Fem,,NOUN,EU-Opposition
EU-Organ,Dat,Sing,Neut,,NOUN,EU-Organ
EU-Osterweiterung,Dat,Sing,Fem,,NOUN,EU-Osterweiterung
EU-Papier,Dat,Sing,Neut,,NOUN,EU-Papier
EU-Parlament,Dat,Sing,Neut,,NOUN,EU-Parlament
EU-Parlament,Acc,Sing,Neut,,NOUN,EU-Parlament
EU-Partner,Dat,Plur,Masc,,NOUN,EU-Partnern
EU-Plan,Dat,Plur,Masc,,NOUN,EU-Plänen
EU-Plan,Acc,Plur,Masc,,NOUN,EU-Pläne
EU-Politik,Acc,Sing,Fem,,NOUN,EU-Politik
EU-Politiker,Dat,Plur,Masc,,NOUN,EU-Politikern
EU-Politiker,Dat,Sing,Masc,,NOUN,EU-Politiker
EU-Position,Dat,Sing,Fem,,NOUN,EU-Position
EU-Programm,Dat,Sing,Neut,,NOUN,EU-Programm
EU-Projekt,Dat,Plur,Neut,,NOUN,EU-Projekten
EU-Projekt,Dat,Sing,Neut,,NOUN,EU-Projekt
EU-Projekt,Acc,Sing,Neut,,NOUN,EU-Projekt
EU-Präsident,Dat,Sing,Masc,,NOUN,EU-Präsident
EU-Präsidentschaft,Dat,Sing,Fem,,NOUN,EU-Präsidentschaft
EU-Rat,Dat,Sing,Masc,,NOUN,EU-Rat
EU-Ratsbeschluß,Dat,Plur,Masc,,NOUN,EU-Ratsbeschlüssen
EU-Ratsentschließung,Acc,Sing,Fem,,NOUN,EU-Ratsentschließung
EU-Ratsentwurf,Acc,Sing,Masc,,NOUN,EU-Ratsentwurf
EU-Ratspräsidentschaft,Dat,Sing,Fem,,NOUN,EU-Ratspräsidentschaft
EU-Ratssitzung,Dat,Sing,Fem,,NOUN,EU-Ratssitzung
EU-Ratstagung,Dat,Sing,Fem,,NOUN,EU-Ratstagung
EU-Raumfahrtbehörde,Acc,Sing,Fem,,NOUN,EU-Raumfahrtbehörde
EU-Recht,Dat,Sing,Neut,,NOUN,EU-Recht
EU-Recht,Acc,Sing,Neut,,NOUN,EU-Recht
EU-Rechtsordnung,Dat,Plur,Fem,,NOUN,EU-Rechtsordnungen
EU-Regel,Acc,Plur,Fem,,NOUN,EU-Regeln
EU-Regeln,Dat,Sing,Neut,,NOUN,EU-Regeln
EU-Regelung,Acc,Sing,Fem,,NOUN,EU-Regelung
EU-Regelung,Dat,Plur,Fem,,NOUN,EU-Regelungen
EU-Regierungschef,Acc,Plur,Masc,,NOUN,EU-Regierungschefs
EU-Registry,Dat,Sing,Fem,,NOUN,EU-Registry
EU-Report,Dat,Sing,Masc,,NOUN,EU-Report
EU-Richtlinie,Dat,Sing,Fem,,NOUN,EU-Richtlinie
EU-Richtlinie,Acc,Plur,Fem,,NOUN,EU-Richtlinien
EU-Richtlinie,Acc,Sing,Fem,,NOUN,EU-Richtlinie
EU-Richtlinienentwurf,Dat,Sing,Masc,,NOUN,EU-Richtlinienentwurf
EU-Softwareprojekt,Dat,Sing,Neut,,NOUN,EU-Softwareprojekt
EU-Staat,Dat,Plur,Masc,,NOUN,EU-Staaten
EU-Staat,Acc,Plur,Masc,,NOUN,EU-Staaten
EU-Staat,Dat,Sing,Masc,,NOUN,EU-Staat
EU-Steuerpolitik,Dat,Sing,Fem,,NOUN,EU-Steuerpolitik
EU-Strukturfonds,Dat,Sing,Masc,,NOUN,EU-Strukturfonds
EU-Studie,Dat,Sing,Fem,,NOUN,EU-Studie
EU-Studie,Acc,Sing,Fem,,NOUN,EU-Studie
EU-US-Gipfel,Acc,Sing,Masc,,NOUN,EU-US-Gipfel
EU-Urheberrechtsrichtlinie,Acc,Sing,Fem,,NOUN,EU-Urheberrechtsrichtlinie
EU-Verbraucherschutz,Acc,Sing,Masc,,NOUN,EU-Verbraucherschutz
EU-Verfahren,Dat,Sing,Neut,,NOUN,EU-Verfahren
EU-Verfahren,Dat,Plur,Neut,,NOUN,EU-Verfahren
EU-Vertrag,Acc,Sing,Masc,,NOUN,EU-Vertrag
EU-Vertreter,Acc,Plur,Masc,,NOUN,EU-Vertreter
EU-Vorgabe,Acc,Plur,Fem,,NOUN,EU-Vorgaben
EU-Vorschlag,Dat,Plur,Masc,,NOUN,EU-Vorschlägen
EU-Wettbewerbkontrolle,Acc,Sing,Fem,,NOUN,EU-Wettbewerbkontrolle
EU-Wettbewerbsbehörde,Dat,Sing,Fem,,NOUN,EU-Wettbewerbsbehörde
EU-Wettbewerbshüter,Acc,Plur,Masc,,NOUN,EU-Wettbewerbshüter
EU-Wettbewerbshüter,Dat,Plur,Masc,,NOUN,EU-Wettbewerbshüter | EU-Wettbewerbshütern
EU-Wettbewerbskommissar,Acc,Sing,Masc,,NOUN,EU-Wettbewerbskommissar
EU-Wettbewerbskommissar,Dat,Sing,Masc,,NOUN,EU-Wettbewerbskommissar
EU-Wettbewerbskommission,Dat,Sing,Fem,,NOUN,EU-Wettbewerbskommission
EU-Wettbewerbsrecht,Dat,Sing,Neut,,NOUN,EU-Wettbewerbsrecht
EU-Wettbewerbsregel,Dat,Plur,Fem,,NOUN,EU-Wettbewerbsregeln
EU-Wettbewerbsverfahren,Dat,Sing,Neut,,NOUN,EU-Wettbewerbsverfahren
EU-Überwachungsplan,Acc,Plur,Masc,,NOUN,EU-Überwachungspläne
EU-Überwachungsplan,Acc,Sing,Masc,,NOUN,EU-Überwachungsplan
EUR,Acc,Sing,Masc,,PROPN,EUR
EUR,Acc,Plur,Masc,,PROPN,EUR
EUREKA-Konferenz,Dat,Sing,Fem,,NOUN,EUREKA-Konferenz
EUREKA-Verbundprojekt,Dat,Sing,Neut,,NOUN,EUREKA-Verbundprojekt
EUV-Initiative,Dat,Sing,Fem,,NOUN,EUV-Initiative
EUV-Konsortium,Dat,Sing,Neut,,NOUN,EUV-Konsortium
EUV-Licht,Acc,Sing,Neut,,NOUN,EUV-Licht
EUV-Maske,Dat,Plur,Fem,,NOUN,EUV-Masken
EUV-Strahlung,Acc,Sing,Fem,,NOUN,EUV-Strahlung
EUV-Testanlage,Dat,Sing,Fem,,NOUN,EUV-Testanlage
EUV-Verfahren,Dat,Sing,Neut,,NOUN,EUV-Verfahren
EUV-Zug,Acc,Sing,Masc,,NOUN,EUV-Zug
EUnet,Dat,,,,NOUN,EUnet
EV6-Protokoll,Dat,Sing,Neut,,NOUN,EV6-Protokoll
EV68-Mikroprozessor,Dat,Plur,Masc,,NOUN,EV68-Mikroprozessoren
EV68-Prozessor,Dat,Plur,Masc,,NOUN,EV68-Prozessoren
EVP,Dat,Sing,Fem,,PROPN,EVP
EVZ-Angabe,Dat,Plur,Fem,,NOUN,EVZ-Angaben
EWE-TEL-Mobilfunk-Angebot,Dat,Plur,Neut,,NOUN,EWE-TEL-Mobilfunk-Angeboten
EWS,Dat,Sing,,,PROPN,EWS
EWSD-Vermittlungssystem,Dat,Plur,Neut,,NOUN,EWSD-Vermittlungssystemen
EXPO-Besucher,Dat,Plur,Masc,,NOUN,EXPO-Besuchern
EXPO-Dauer,Acc,Sing,Fem,,NOUN,EXPO-Dauer
EZB,Dat,Sing,Fem,,NOUN,EZB
EZB-Großzahlungssystem,Acc,Sing,Neut,,NOUN,EZB-Großzahlungssystem
Eagle,Dat,Sing,Neut,,NOUN,Eagle
Eagleson,Acc,Sing,Masc,,PROPN,Eagleson
Early-Access-Programm,Acc,Sing,Neut,,NOUN,Early-Access-Programm
Earth,Dat,Sing,Neut,,PROPN,Earth
Earthshaker,Dat,Sing,Neut,,PROPN,Earthshaker
Ease-of-Use-Konzept,Acc,Sing,Neut,,NOUN,Ease-of-Use-Konzept
East,Dat,Sing,Neut,,PROPN,East
East,Dat,Sing,Masc,,PROPN,East
East,Dat,Sing,Fem,,PROPN,East
East,Acc,Sing,Masc,,PROPN,East
East,Dat,,,,PROPN,East
Eastbourne,Dat,Sing,Neut,,PROPN,Eastbourne
Eastern,Dat,Sing,Neut,,PROPN,Eastern
Eastern,Dat,Sing,Fem,,PROPN,Eastern
Eastern,Dat,Sing,Masc,,NOUN,Eastern
Easy-Look,Dat,Sing,Masc,,NOUN,Easy-Look
Easy-PC,Acc,Sing,Masc,,NOUN,Easy-PC
Easy-PC,Acc,Plur,Masc,,NOUN,Easy-PCs
Easy-PC,Dat,Plur,Masc,,NOUN,Easy-PCs
Easy-PC,Dat,Sing,Masc,,NOUN,Easy-PC
Easy-PC-Welle,Dat,Sing,Fem,,NOUN,Easy-PC-Welle
EasyNow!-System,Dat,Sing,Neut,,NOUN,EasyNow!-System
EasySync-Version,Dat,Sing,Fem,,NOUN,EasySync-Version
Easynet,Dat,,,,PROPN,Easynet
Easysurfer-Zugang,Acc,Plur,Masc,,NOUN,Easysurfer-Zugänge
EatTheBeat,Dat,Sing,Masc,,PROPN,EatTheBeat
Eaton,Dat,Sing,Masc,,PROPN,Eaton
Ebene,Dat,Sing,Fem,,NOUN,Ebene
Ebene,Dat,Plur,Fem,,NOUN,Ebenen
Ebene,Acc,Sing,Fem,,NOUN,Ebene
Ebene,Dat,Sing,Fem,,PROPN,Ebene
Ebene,Acc,Plur,Fem,,NOUN,Ebenen
